PROVIDER;DESCRIPTION;ACCOUNTID;REGION;ASSESSMENTDATE;REQUIREMENTS_ID;REQUIREMENTS_DESCRIPTION;REQUIREMENTS_ATTRIBUTES_SECTION;REQUIREMENTS_ATTRIBUTES_SUBSECTION;REQUIREMENTS_ATTRIBUTES_SUBGROUP;REQUIREMENTS_ATTRIBUTES_SERVICE;REQUIREMENTS_ATTRIBUTES_TYPE;STATUS;STATUSEXTENDED;RESOURCEID;CHECKID;MUTED;RESOURCENAME;FRAMEWORK;NAME;REQUIREMENTS_ATTRIBUTES_COMMENT
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;;;2026-07-10 20:19:58.778743;ElastiCache.5;This control checks if ElastiCache for Redis replication groups are encrypted in transit. This control fails if an ElastiCache for Redis replication group isn't encrypted in transit.;ElastiCache;;;ElastiCache;;MANUAL;Manual check;manual_check;manual;False;Manual check;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;;;2026-07-10 20:19:58.778743;ElastiCache.7;This control checks if ElastiCache clusters are configured with a custom subnet group. The control fails for an ElastiCache cluster if CacheSubnetGroupName has the value default.;ElastiCache;;;ElastiCache;;MANUAL;Manual check;manual_check;manual;False;Manual check;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;;;2026-07-10 20:19:58.778743;ElasticBeanstalk.1;This control checks whether enhanced health reporting is enabled for your AWS Elastic Beanstalk environments.Elastic Beanstalk enhanced health reporting enables a more rapid response to changes in the health of the underlying infrastructure. These changes could result in a lack of availability of the application.;Elastic Beanstalk;;;Elastic Beanstalk;;MANUAL;Manual check;manual_check;manual;False;Manual check;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;;;2026-07-10 20:19:58.778743;ElasticBeanstalk.3;This control checks whether an Elastic Beanstalk environment is configured to send logs to CloudWatch Logs. The control fails if an Elastic Beanstalk environment isn't configured to send logs to CloudWatch Logs. Optionally, you can provide a custom value for the RetentionInDays parameter if you want the control to pass only if logs are retained for the specified number of days before expiration.;Elastic Beanstalk;;;Elastic Beanstalk;;MANUAL;Manual check;manual_check;manual;False;Manual check;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;;;2026-07-10 20:19:58.778743;EventBridge.3;This control checks if an Amazon EventBridge custom event bus has a resource-based policy attached. This control fails if the custom event bus doesn't have a resource-based policy.;EventBridge;;;EventBridge;;MANUAL;Manual check;manual_check;manual;False;Manual check;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;;;2026-07-10 20:19:58.778743;FSx.1;This control checks if an Amazon FSx for OpenZFS file system is configured to copy tags to backups and volumes. The control fails if the OpenZFS file system isn't configured to copy tags to backups and volumes.;FSx;;;FSx;;MANUAL;Manual check;manual_check;manual;False;Manual check;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;;;2026-07-10 20:19:58.778743;IAM.2;This control checks that none of your IAM users have policies attached. Instead, IAM users must inherit permissions from IAM groups or roles.;IAM;;;IAM;;MANUAL;Manual check;manual_check;manual;False;Manual check;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;;;2026-07-10 20:19:58.778743;IAM.9;The root user has complete access to all the services and resources in an AWS account. MFA adds an extra layer of protection on top of a user name and password. With MFA enabled, when a user signs in to the AWS Management Console, they're prompted for their user name and password and for an authentication code from their AWS MFA device.;IAM;;;IAM;;MANUAL;Manual check;manual_check;manual;False;Manual check;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;;;2026-07-10 20:19:58.778743;IAM.21;This control checks whether the IAM identity-based policies that you create have Allow statements that use the * wildcard to grant permissions for all actions on any service. The control fails if any policy statement includes 'Effect': 'Allow' with 'Action': 'Service:*'.;IAM;;;IAM;;MANUAL;Manual check;manual_check;manual;False;Manual check;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;;;2026-07-10 20:19:58.778743;KMS.1;Checks whether the default version of IAM customer managed policies allow principals to use the AWS KMS decryption actions on all resources. This control uses Zelkova, an automated reasoning engine, to validate and warn you about policies that may grant broad access to your secrets across AWS accounts. This control fails if the kms:Decrypt or kms:ReEncryptFrom actions are allowed on all KMS keys. The control evaluates both attached and unattached customer managed policies. It does not check inline policies or AWS managed policies.;KMS;;;KMS;;MANUAL;Manual check;manual_check;manual;False;Manual check;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;;;2026-07-10 20:19:58.778743;KMS.2;Checks whether the inline policies that are embedded in your IAM identities (role, user, or group) allow the AWS KMS decryption actions on all KMS keys. This control uses Zelkova, an automated reasoning engine, to validate and warn you about policies that may grant broad access to your secrets across AWS accounts. This control fails if kms:Decrypt or kms:ReEncryptFrom actions are allowed on all KMS keys in an inline policy.;KMS;;;KMS;;MANUAL;Manual check;manual_check;manual;False;Manual check;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;;;2026-07-10 20:19:58.778743;Kinesis.1;This control checks if Kinesis Data Streams are encrypted at rest with server-side encryption. This control fails if a Kinesis stream is not encrypted at rest with server-side encryption.;Kinesis;;;Kinesis;;MANUAL;Manual check;manual_check;manual;False;Manual check;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;;;2026-07-10 20:19:58.778743;Neptune.1;This control checks whether a Neptune DB cluster is encrypted at rest. The control fails if a Neptune DB cluster isn't encrypted at rest.;Neptune;;;Neptune;;MANUAL;Manual check;manual_check;manual;False;Manual check;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;;;2026-07-10 20:19:58.778743;NetworkFirewall.2;This control checks whether logging is enabled for an AWS Network Firewall firewall. The control fails if logging isn't enabled for at least one log type or if the logging destination doesn't exist.;Network Firewall;;;Network Firewall;;MANUAL;Manual check;manual_check;manual;False;Manual check;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;;;2026-07-10 20:19:58.778743;NetworkFirewall.4;A firewall policy defines how your firewall monitors and handles traffic in Amazon VPC. You configure stateless and stateful rule groups to filter packets and traffic flows. Defaulting to Pass can allow unintended traffic.;Network Firewall;;;Network Firewall;;MANUAL;Manual check;manual_check;manual;False;Manual check;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;;;2026-07-10 20:19:58.778743;NetworkFirewall.5;This control checks whether the default stateless action for fragmented packets for a Network Firewall policy is drop or forward. The control passes if Drop or Forward is selected, and fails if Pass is selected.;Network Firewall;;;Network Firewall;;MANUAL;Manual check;manual_check;manual;False;Manual check;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;;;2026-07-10 20:19:58.778743;NetworkFirewall.6;A rule group contains rules that define how your firewall processes traffic in your VPC. An empty stateless rule group when present in a firewall policy might give the impression that the rule group will process traffic. However, when the stateless rule group is empty, it does not process traffic.;Network Firewall;;;Network Firewall;;MANUAL;Manual check;manual_check;manual;False;Manual check;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;;;2026-07-10 20:19:58.778743;OpenSearch.6;This control checks whether OpenSearch domains are configured with at least three data nodes and zoneAwarenessEnabled is true. This control fails for an OpenSearch domain if instanceCount is less than 3 or zoneAwarenessEnabled is false.;Opensearch;;;Opensearch;;MANUAL;Manual check;manual_check;manual;False;Manual check;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;;;2026-07-10 20:19:58.778743;OpenSearch.8;TThis controls checks whether an Amazon OpenSearch Service domain endpoint is configured to use the latest TLS security policy. The control fails if the OpenSearch domain endpoint isn't configured to use the latest supported policy or if HTTPs isn't enabled.;Opensearch;;;Opensearch;;MANUAL;Manual check;manual_check;manual;False;Manual check;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;;;2026-07-10 20:19:58.778743;PrivateCertificateAuthority.1;This control checks if AWS Private CA has a root certificate authority (CA) that is disabled. The control fails if the root CA is enabled.;Private Certificate Authority;;;Private Certificate Authority;;MANUAL;Manual check;manual_check;manual;False;Manual check;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;;;2026-07-10 20:19:58.778743;RDS.26;This control evaluates if Amazon RDS DB instances are covered by a backup plan. This control fails if the RDS DB instance isn't covered by a backup plan. If you set the backupVaultLockCheck parameter equal to true, the control passes only if the instance is backed up in an AWS Backup locked vault.;RDS;;;RDS;;MANUAL;Manual check;manual_check;manual;False;Manual check;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;;;2026-07-10 20:19:58.778743;RDS.34;This control checks whether an Amazon Aurora MySQL DB cluster is configured to publish audit logs to Amazon CloudWatch Logs. The control fails if the cluster isn't configured to publish audit logs to CloudWatch Logs.;RDS;;;RDS;;MANUAL;Manual check;manual_check;manual;False;Manual check;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
